code_id,code_id_clean,dagger_status,asterisk,valid,aust_code,ascii_desc,ascii_short_desc,effective_from,inactive,reactivated,sex,AgeL,AgeH,Atype,rare_use_flag,UnacceptDx,dagger_status_change,asterisk_change,valid_change,aust_code_change,ascii_desc_change,ascii_short_desc_change,sex_change,ageL_change,ageH_change,atype_change,rare_use_flag_change,UnacceptDx_change,Status
M21.76,M2176,2,0,1,0,"Unequal limb length (acquired), lower leg",Unequal limb length (acquired) low leg,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.77,M2177,2,0,1,0,"Unequal limb length (acquired), ankle and foot",Unequal limb length (acquired) ankle ft,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.79,M2179,2,0,1,0,"Unequal limb length (acquired), site unspecified",Unequal limb length (acquired) site unsp,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.80,M2180,2,0,1,0,"Other specified acquired deformities of limbs, multiple sites",Oth spec acquired defrm limbs mult site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.81,M2181,2,0,1,0,"Other specified acquired deformities of limbs, shoulder region",Oth spec acquired defrm limbs shoulder,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.82,M2182,2,0,1,0,"Other specified acquired deformities of limbs, upper arm",Oth spec acquired defrm limbs upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.83,M2183,2,0,1,0,"Other specified acquired deformities of limbs, forearm",Oth spec acquired defrm limbs forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.84,M2184,2,0,1,0,"Other specified acquired deformities of limbs, hand",Oth spec acquired deformity limbs hand,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.85,M2185,2,0,1,0,"Other specified acquired deformities of limbs, pelvic region and thigh",Oth spec acquired defrm limbs pelv thgh,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.86,M2186,2,0,1,0,"Other specified acquired deformities of limbs, lower leg",Oth spec acquired defrm limbs lower leg,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.87,M2187,2,0,1,0,"Other specified acquired deformities of limbs, ankle and foot",Oth spec acquired defrm limbs ankle ft,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.89,M2189,2,0,1,0,"Other specified acquired deformities of limbs, site unspecified",Oth spec acquired defrm limbs site unsp,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.90,M2190,2,0,1,0,"Acquired deformity of limb, unspecified, multiple sites",Acquired deformity limb unsp mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.91,M2191,2,0,1,0,"Acquired deformity of limb, unspecified, shoulder region",Acquired deformity limb unsp shoulder,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.92,M2192,2,0,1,0,"Acquired deformity of limb, unspecified, upper arm",Acquired deformity limb unsp upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.93,M2193,2,0,1,0,"Acquired deformity of limb, unspecified, forearm",Acquired deformity limb unsp forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.94,M2194,2,0,1,0,"Acquired deformity of limb, unspecified, hand",Acquired deformity limb unsp hand,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.95,M2195,2,0,1,0,"Acquired deformity of limb, unspecified, pelvic region and thigh",Acqd deformity limb unsp pelv rgn & thgh,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.96,M2196,2,0,1,0,"Acquired deformity of limb, unspecified, lower leg",Acquired deformity limb unsp lower leg,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.97,M2197,2,0,1,0,"Acquired deformity of limb, unspecified, ankle and foot",Acquired deformity limb unsp ankle foot,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M21.99,M2199,2,0,1,0,"Acquired deformity of limb, unspecified, site unspecified",Acquired deformity limb unsp site unsp,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.0,M220,2,0,1,0,Recurrent dislocation of patella,Recurrent dislocation of patella,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.1,M221,2,0,1,0,Recurrent subluxation of patella,Recurrent subluxation of patella,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.2,M222,2,0,1,0,Patellofemoral disorders,Patellofemoral disorders,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.3,M223,2,0,1,0,Other derangements of patella,Other derangements of patella,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.4,M224,2,0,1,0,Chondromalacia patellae,Chondromalacia patellae,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.8,M228,2,0,1,0,Other disorders of patella,Other disorders of patella,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M22.9,M229,2,0,1,0,"Disorder of patella, unspecified",Disorder of patella unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.00,M2300,2,0,1,0,"Cystic meniscus, multiple sites",Cystic meniscus multiple sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.01,M2301,2,0,1,0,Cystic anterior horn of medial meniscus,Cystic anterior horn of medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.02,M2302,2,0,1,0,Cystic posterior horn of medial meniscus,Cystic posterior horn of medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.03,M2303,2,0,1,0,"Cystic medial meniscus, other and unspecified sites",Cystic medial meniscus oth & unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.04,M2304,2,0,1,0,Cystic anterior horn of lateral meniscus,Cystic anterior horn of lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.05,M2305,2,0,1,0,Cystic posterior horn of lateral meniscus,Cystic posterior horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.06,M2306,2,0,1,0,"Cystic lateral meniscus, other and unspecified sites",Cystic lateral meniscus oth unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.09,M2309,2,0,1,0,"Cystic meniscus, unspecified sites",Cystic meniscus unspecified sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.10,M2310,2,0,1,0,"Discoid meniscus (congenital), multiple sites",Discoid meniscus (congenital) mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.11,M2311,2,0,1,0,Discoid anterior horn of medial meniscus (congenital),Discoid anterior horn medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.12,M2312,2,0,1,0,Discoid posterior horn of medial meniscus (congenital),Discoid posterior horn medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.13,M2313,2,0,1,0,"Discoid medial meniscus (congenital), other and unspecified sites",Disc medial meniscus oth & unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.14,M2314,2,0,1,0,Discoid anterior horn of lateral meniscus (congenital),Discoid anterior horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.15,M2315,2,0,1,0,Discoid posterior horn of lateral meniscus (congenital),Discoid posterior horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.16,M2316,2,0,1,0,"Discoid lateral meniscus (congenital), other and unspecified sites",Disc lateral meniscus oth & unsp sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.19,M2319,2,0,1,0,"Discoid meniscus (congenital), unspecified site",Discoid meniscus (congenital) unsp site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.20,M2320,2,0,1,0,"Derangement of meniscus due to old tear or injury, multiple sites","Derang menis old tear / inj mult sites",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.21,M2321,2,0,1,0,Derangement of anterior horn of medial meniscus due to old tear or injury,Derang ant horn mdl meniscus - old tear,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.22,M2322,2,0,1,0,Derangement of posterior horn of medial meniscus due to old tear or injury,Derang post horn mdl meniscus -old tear,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.23,M2323,2,0,1,0,Derangement of other and unspecified medial meniscus due to old tear or injury,"Derang oth / unsp mdl meniscus-old tear",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.24,M2324,2,0,1,0,Derangement of anterior horn of lateral meniscus due to old tear or injury,Derang ant horn lat meniscus - old tear,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.25,M2325,2,0,1,0,Derangement of posterior horn of lateral meniscus due to old tear or injury,Derang post horn lat meniscus -old tear,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.26,M2326,2,0,1,0,Derangement of other and unspecified lateral meniscus due to old tear or injury,"Derang oth / unsp lat meniscus old tear",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.29,M2329,2,0,1,0,"Derangement of meniscus, unspecified, due to old tear or injury","Derang meniscus unsp dt old tear / inj",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.30,M2330,2,0,1,0,"Other meniscus derangements, multiple sites",Oth meniscus derangements mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.31,M2331,2,0,1,0,Other derangements of anterior horn of medial meniscus,Oth derangement ant horn medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.32,M2332,2,0,1,0,Other derangements of posterior horn of medial meniscus,Other derang post horn medial meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.33,M2333,2,0,1,0,Other derangements of other and unspecified medial meniscus,"Oth derang oth / unsp medial meniscus",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.34,M2334,2,0,1,0,Other derangements of anterior horn of lateral meniscus,Oth derang ant horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.35,M2335,2,0,1,0,Other derangements of posterior horn of lateral meniscus,Oth derang post horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.36,M2336,2,0,1,0,Other derangements of other and unspecified lateral meniscus,"Oth derang oth / unsp lateral meniscus",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.39,M2339,2,0,1,0,Other derangements of unspecified meniscus,Other derangements unsp meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.40,M2340,2,0,1,0,"Loose body in knee, multiple sites",Loose body in knee multiple sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.41,M2341,2,0,1,0,"Loose body, anterior cruciate ligament or anterior horn of medial meniscus","Loose bd ant cruc ligmt / horn mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.42,M2342,2,0,1,0,"Loose body, posterior cruciate ligament or posterior horn of medial meniscus","Los bd post cruc ligmt / horn mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.43,M2343,2,0,1,0,"Loose body, medial collateral ligament or other and unspecified medial meniscus","Los bd mdl coll ligmt / oth ? mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.44,M2344,2,0,1,0,"Loose body, lateral collateral ligament or anterior horn of lateral meniscus","Loose bd lat coll ligmt / ant lat menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.45,M2345,2,0,1,0,"Loose body, posterior horn of lateral meniscus",Loose body post horn lateral meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.46,M2346,2,0,1,0,"Loose body, other and unspecified lateral meniscus",Loose body other & unsp lat meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.47,M2347,2,0,1,0,"Loose body, capsular ligament",Loose body capsular ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.49,M2349,2,0,1,0,"Loose body, unspecified ligament or unspecified meniscus",Loose bd unsp ligament or unsp meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.50,M2350,2,0,1,0,"Chronic instability of knee, multiple sites",Chronic instability knee multiple sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.51,M2351,2,0,1,0,"Chronic instability, anterior cruciate ligament or anterior horn of medial meniscus",Chr instab Ant cruc ligmt Ant mdl menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.52,M2352,2,0,1,0,"Chronic instability, posterior cruciate ligament or posterior horn of medial meniscus","Chr instab post cruc ligmt / mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.53,M2353,2,0,1,0,"Chronic instability, medial collateral ligament or other and unspecified medial meniscus",Chr instab mdl coll ligmt ? mdl menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.54,M2354,2,0,1,0,"Chronic instability, lateral collateral ligament or anterior horn of lateral meniscus",Chr instab lat coll ligmt Ant lat menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.55,M2355,2,0,1,0,"Chronic instability, posterior horn of lateral meniscus",Chr instability post horn lateral menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.56,M2356,2,0,1,0,"Chronic instability, other and unspecified lateral meniscus",Chr instability oth & unsp lateral menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.57,M2357,2,0,1,0,"Chronic instability, capsular ligament",Chronic instability capsular ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.59,M2359,2,0,1,0,"Chronic instability, unspecified ligament or unspecified meniscus",Chr instab unsp ligament or unsp menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.60,M2360,2,0,1,0,"Other spontaneous disruption of ligament(s) of knee, multiple sites",Oth spont disrupt ligmt knee mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.61,M2361,2,0,1,0,Other spontaneous disruption of anterior cruciate ligament,Oth spont disrupt ant cruciate ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.62,M2362,2,0,1,0,Other spontaneous disruption of posterior cruciate ligament,Oth spont disrupt post cruciate ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.63,M2363,2,0,1,0,Other spontaneous disruption of medial collateral ligament,Oth spont disrupt medial coll ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.64,M2364,2,0,1,0,Other spontaneous disruption of lateral collateral ligament,Oth spont disrupt lat coll ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.67,M2367,2,0,1,0,Other spontaneous disruption of capsular ligament,Oth spont disrupt capsular ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.69,M2369,2,0,1,0,"Other spontaneous disruption of ligament(s) of knee, unspecified ligament or unspecified meniscus",Oth spont disrpt ligmt kne ? ligmt menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.80,M2380,2,0,1,0,"Other internal derangements of knee, multiple sites",Other int derangements knee mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.81,M2381,2,0,1,0,Other internal derangements of anterior cruciate ligament or anterior horn of medial meniscus,Oth int derang ant cruc ligmt mdl menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.82,M2382,2,0,1,0,Other internal derangements of posterior cruciate ligament or posterior horn of medial meniscus,Oth int derang post cruc ligmt mdl menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.83,M2383,2,0,1,0,Other internal derangements of medial collateral ligament or other and unspecified medial meniscus,Oth int derang mdl coll ligmt ? Menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.84,M2384,2,0,1,0,Other internal derangements of lateral collateral ligament or anterior horn of lateral meniscus,Oth int derang lat coll ligmt ant menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.85,M2385,2,0,1,0,Other internal derangements of posterior horn of lateral meniscus,Oth int derang post horn lat meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.86,M2386,2,0,1,0,Other internal derangements of other and unspecified lateral meniscus,Oth int derang oth & unsp lat meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.87,M2387,2,0,1,0,Other internal derangements of capsular ligament,Oth int derangement capsular ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.89,M2389,2,0,1,0,"Other internal derangements of knee, unspecified ligament or unspecified meniscus","Oth int derang knee ? ligmt / ? Menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.90,M2390,2,0,1,0,"Unspecified internal derangement of knee, multiple sites",Unsp int derangement knee mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.91,M2391,2,0,1,0,Unspecified internal derangement of anterior cruciate ligament or anterior horn of medial meniscus,"? int derang ant cruc ligmt / mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.92,M2392,2,0,1,0,Unspecified internal derangement of posterior cruciate ligament or posterior horn of medial meniscus,"? int derang post cruc ligmt / mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.93,M2393,2,0,1,0,Unspecified internal derangement of medial collateral ligament or other and unspecified medial meniscus,"? int derang mdl coll ligmt / mdl menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.94,M2394,2,0,1,0,Unspecified internal derangement of lateral collateral ligament or anterior horn of lateral meniscus,Unsp int derang lat coll ligmt ant menis,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.95,M2395,2,0,1,0,Unspecified internal derangement of posterior horn of lateral meniscus,Unsp int derang post horn lat meniscus,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.96,M2396,2,0,1,0,Unspecified internal derangement of other and unspecified lateral meniscus,"Unsp int derang oth / unsp lat meniscus",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.97,M2397,2,0,1,0,Unspecified internal derangement of capsular ligament,Unsp int derangement capsular ligament,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M23.99,M2399,2,0,1,0,Unspecified internal derangement of unspecified ligament or unspecified meniscus,"Unsp int derang unsp ligmt / unsp menis",1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.00,M2400,2,0,1,0,"Loose body in joint, multiple sites",Loose body in joint multiple sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.01,M2401,2,0,1,0,"Loose body in joint, shoulder region",Loose body in joint shoulder region,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.02,M2402,2,0,1,0,"Loose body in joint, upper arm",Loose body in joint upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.03,M2403,2,0,1,0,"Loose body in joint, forearm",Loose body in joint forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.04,M2404,2,0,1,0,"Loose body in joint, hand",Loose body in joint hand,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.05,M2405,2,0,1,0,"Loose body in joint, pelvic region and thigh",Loose body in joint pelv rgn & thgh,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.07,M2407,2,0,1,0,"Loose body in joint, ankle and foot",Loose body in joint ankle and foot,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.08,M2408,2,0,1,0,"Loose body in joint, other site",Loose body in joint other,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.09,M2409,2,0,1,0,"Loose body in joint, site unspecified",Loose body in joint site unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.10,M2410,2,0,1,0,"Other articular cartilage disorders, multiple sites",Oth articular cartilage disrd mult site,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.11,M2411,2,0,1,0,"Other articular cartilage disorders, shoulder region",Oth articular cartilage disrd shoulder,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.12,M2412,2,0,1,0,"Other articular cartilage disorders, upper arm",Oth articular cartilage disrd upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.13,M2413,2,0,1,0,"Other articular cartilage disorders, forearm",Oth articular cartilage disrd forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.14,M2414,2,0,1,0,"Other articular cartilage disorders, hand",Other articular cartilage disrd hand,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.15,M2415,2,0,1,0,"Other articular cartilage disorders, pelvic region and thigh",Oth articular cartilage disrd pelv thgh,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.17,M2417,2,0,1,0,"Other articular cartilage disorders, ankle and foot",Oth articular cartilage disrd ankle foot,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.18,M2418,2,0,1,0,"Other articular cartilage disorders, other site",Other articular cartilage disrd other,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.19,M2419,2,0,1,0,"Other articular cartilage disorders, site unspecified",Oth articular cartilage disrd site unsp,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.20,M2420,2,0,1,0,"Disorder of ligament, multiple sites",Disorder of ligament multiple sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.21,M2421,2,0,1,0,"Disorder of ligament, shoulder region",Disorder of ligament shoulder region,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.22,M2422,2,0,1,0,"Disorder of ligament, upper arm",Disorder of ligament upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.23,M2423,2,0,1,0,"Disorder of ligament, forearm",Disorder of ligament forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.24,M2424,2,0,1,0,"Disorder of ligament, hand",Disorder of ligament hand,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.25,M2425,2,0,1,0,"Disorder of ligament, pelvic region and thigh",Disorder of ligament pelv rgn & thgh,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.27,M2427,2,0,1,0,"Disorder of ligament, ankle and foot",Disorder of ligament ankle and foot,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.28,M2428,2,0,1,0,"Disorder of ligament, other site",Disorder of ligament other,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.29,M2429,2,0,1,0,"Disorder of ligament, site unspecified",Disorder of ligament site unspecified,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.30,M2430,2,0,1,0,"Pathological dislocation and subluxation of joint, not elsewhere classified, multiple sites",Path disloc & sublux jt NEC mult sites,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.31,M2431,2,0,1,0,"Pathological dislocation and subluxation of joint, not elsewhere classified, shoulder region",Path disloc & sublux jt NEC shoulder,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.32,M2432,2,0,1,0,"Pathological dislocation and subluxation of joint, not elsewhere classified, upper arm",Path disloc & sublux jt NEC upper arm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
M24.33,M2433,2,0,1,0,"Pathological dislocation and subluxation of joint, not elsewhere classified, forearm",Path disloc & sublux jt NEC forearm,1/7/1998,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UPDATED
